transaction_id,transaction_date,employee_id,employee_name,email,department,category,merchant,amount_usd,currency,policy_limit_usd,policy_violation,notes
TXN-02638,2024-01-06,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,Snowflake,1498.51,USD,1000,True,
TXN-02750,2024-01-06,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Travel & Lodging,Uber,1471.54,USD,3000,False,
TXN-02865,2024-01-06,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Travel & Lodging,Marriott,1899.45,USD,3000,False,
TXN-02917,2024-01-06,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Freelancer Invoice,4739.82,USD,5000,False,
TXN-03260,2024-01-06,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,Zoom,2114.12,USD,1000,True,
TXN-03735,2024-01-06,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Accenture,2110.5,USD,5000,False,
TXN-03738,2024-01-06,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Software & SaaS,Snowflake,113.96,USD,1000,False,
TXN-03841,2024-01-06,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Meals & Entertainment,DoorDash,101.88,USD,150,False,
TXN-03924,2024-01-06,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,49.37,USD,150,False,
TXN-04222,2024-01-06,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Hardware,B&H Photo,2211.64,USD,2500,False,
TXN-04521,2024-01-06,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,Twitter/X Ads,12329.31,USD,10000,True,
TXN-04568,2024-01-06,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Software & SaaS,Snowflake,537.89,USD,1000,False,
TXN-04575,2024-01-06,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,1014.77,USD,1000,True,Treatment use west Mrs more inside other argue.
TXN-04726,2024-01-06,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Seamless,333.16,USD,150,True,
TXN-04974,2024-01-06,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,3387.61,USD,3000,True,
TXN-00356,2024-01-07,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Hardware,Best Buy Business,580.79,USD,2500,False,
TXN-00752,2024-01-07,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Advertising,Meta Ads,2048.19,USD,10000,False,
TXN-00975,2024-01-07,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Hardware,Best Buy Business,1079.19,USD,2500,False,
TXN-01036,2024-01-07,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Hardware,B&H Photo,2046.88,USD,2500,False,Ten city compare environmental finally evidence each help.
TXN-01115,2024-01-07,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Software & SaaS,Snowflake,2403.94,USD,1000,True,
TXN-01229,2024-01-07,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Hardware,B&H Photo,1273.94,USD,2500,False,Special walk chance call feeling seven enough consider short.
TXN-01262,2024-01-07,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Hardware,Dell Technologies,1235.33,USD,2500,False,
TXN-01534,2024-01-07,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Hardware,Best Buy Business,1410.79,USD,2500,False,
TXN-01606,2024-01-07,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Accenture,7037.86,USD,5000,True,
TXN-01620,2024-01-07,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Software & SaaS,Slack,113.2,USD,1000,False,
TXN-01633,2024-01-07,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Meals & Entertainment,Conference Catering Co.,107.22,USD,150,False,
TXN-01837,2024-01-07,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Travel & Lodging,Uber,3691.53,USD,3000,True,Matter student common perform send tough us green.
TXN-01936,2024-01-07,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,196.01,USD,150,True,
TXN-02084,2024-01-07,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,OpenTable Restaurant,59.13,USD,150,False,List enjoy certain matter wear development agreement.
TXN-02304,2024-01-07,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Advertising,AdRoll,11352.84,USD,10000,True,
TXN-02415,2024-01-07,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Software & SaaS,Snowflake,1929.46,USD,1000,True,
TXN-02501,2024-01-07,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Hardware,Dell Technologies,2669.9,USD,2500,True,Rather top discover consider voice early appear great read technology.
TXN-02806,2024-01-07,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Travel & Lodging,Uber,2406.46,USD,3000,False,
TXN-03047,2024-01-07,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Meals & Entertainment,Starbucks,164.24,USD,150,True,
TXN-03491,2024-01-07,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Travel & Lodging,Lyft,1816.51,USD,3000,False,
TXN-03513,2024-01-07,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Deloitte Consulting,2564.39,USD,5000,False,Product attorney common its eight position.
TXN-03757,2024-01-07,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Office Supplies,Amazon Business,201.12,USD,200,True,Whole open work discussion black example.
TXN-04137,2024-01-07,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Advertising,The Trade Desk,4391.27,USD,10000,False,
TXN-04231,2024-01-07,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Slack,562.17,USD,1000,False,
TXN-04290,2024-01-07,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Datadog,2096.03,USD,1000,True,
TXN-04531,2024-01-07,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,27.51,USD,150,False,
TXN-04540,2024-01-07,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,Uber,2344.66,USD,3000,False,
TXN-04764,2024-01-07,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Professional Services,Freelancer Invoice,6118.51,USD,5000,True,
TXN-04802,2024-01-07,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Software & SaaS,Heroku,884.08,USD,1000,False,
TXN-04978,2024-01-07,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,404.75,USD,5000,False,
TXN-00075,2024-01-08,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,DoorDash,393.24,USD,150,True,
TXN-00173,2024-01-08,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Hardware,B&H Photo,2496.91,USD,2500,False,Receive receive back way college successful hope.
TXN-00233,2024-01-08,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Office Supplies,Office Depot,226.22,USD,200,True,Arm ok support another treatment near area sport kid.
TXN-00450,2024-01-08,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,Hilton,250.34,USD,3000,False,
TXN-01020,2024-01-08,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,Grubhub,211.36,USD,150,True,Activity us article result force relate beat.
TXN-01395,2024-01-08,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,Snowflake,2098.31,USD,1000,True,Return economic magazine say development range know.
TXN-01456,2024-01-08,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Software & SaaS,Snowflake,1931.75,USD,1000,True,
TXN-01467,2024-01-08,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Professional Services,Accenture,1139.61,USD,5000,False,
TXN-01632,2024-01-08,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Office Supplies,Office Depot,155.07,USD,200,False,
TXN-01850,2024-01-08,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,Uber,3165.59,USD,3000,True,
TXN-01929,2024-01-08,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Office Supplies,Uline,245.24,USD,200,True,
TXN-02036,2024-01-08,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,GitHub,384.97,USD,1000,False,
TXN-02060,2024-01-08,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,562.96,USD,3000,False,
TXN-02088,2024-01-08,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Hardware,B&H Photo,1524.98,USD,2500,False,Throughout suggest measure item none air recognize.
TXN-02301,2024-01-08,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Meals & Entertainment,Chipotle,344.49,USD,150,True,Assume performance action himself teach.
TXN-02519,2024-01-08,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,4870.24,USD,5000,False,Ability Mr apply plan direction style science reality be wide.
TXN-02674,2024-01-08,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Travel & Lodging,Airbnb,2049.53,USD,3000,False,
TXN-02758,2024-01-08,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,GitHub,2271.33,USD,1000,True,
TXN-02936,2024-01-08,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Office Supplies,Staples,194.61,USD,200,False,Drop require born society thousand.
TXN-02968,2024-01-08,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Software & SaaS,Jira Cloud,1480.82,USD,1000,True,
TXN-03262,2024-01-08,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Office Supplies,Uline,123.43,USD,200,False,
TXN-03466,2024-01-08,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Jira Cloud,1589.68,USD,1000,True,
TXN-03500,2024-01-08,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Travel & Lodging,Uber,3433.05,USD,3000,True,
TXN-03703,2024-01-08,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Software & SaaS,Zoom,2178.24,USD,1000,True,
TXN-03806,2024-01-08,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Travel & Lodging,Lyft,540.79,USD,3000,False,
TXN-03843,2024-01-08,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Office Supplies,Amazon Business,84.35,USD,200,False,
TXN-04514,2024-01-08,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,270.24,USD,150,True,
TXN-04529,2024-01-08,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,459.99,USD,150,True,Which first other star boy television necessary.
TXN-04574,2024-01-08,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Hardware,CDW,2085.58,USD,2500,False,
TXN-04605,2024-01-08,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Hardware,B&H Photo,1777.16,USD,2500,False,
TXN-04732,2024-01-08,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Meals & Entertainment,Chipotle,140.64,USD,150,False,
TXN-04831,2024-01-08,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Hardware,B&H Photo,1598.34,USD,2500,False,
TXN-04833,2024-01-08,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Notion,2473.89,USD,1000,True,
TXN-04863,2024-01-08,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,Hilton,3880.85,USD,3000,True,
TXN-04969,2024-01-08,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Hardware,Dell Technologies,2333.98,USD,2500,False,
TXN-00690,2024-01-09,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Travel & Lodging,Hilton,3903.64,USD,3000,True,Also inside now with drive while subject back.
TXN-00755,2024-01-09,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Office Supplies,Office Depot,53.32,USD,200,False,
TXN-00893,2024-01-09,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Heroku,1191.98,USD,1000,True,
TXN-01657,2024-01-09,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,Hilton,3123.78,USD,3000,True,Relate smile expect every value ready certain state pressure senior.
TXN-01775,2024-01-09,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Office Supplies,Staples,288.93,USD,200,True,
TXN-02334,2024-01-09,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Hardware,CDW,165.67,USD,2500,False,
TXN-02410,2024-01-09,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Professional Services,McKinsey & Co,542.86,USD,5000,False,
TXN-02506,2024-01-09,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Travel & Lodging,Airbnb,2884.78,USD,3000,False,Far learn entire ball wall trouble.
TXN-02658,2024-01-09,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,1305.27,USD,5000,False,
TXN-02699,2024-01-09,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Advertising,The Trade Desk,1511.29,USD,10000,False,
TXN-02835,2024-01-09,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Travel & Lodging,Marriott,2732.38,USD,3000,False,
TXN-03027,2024-01-09,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Professional Services,Accenture,1566.22,USD,5000,False,Could require together peace blue travel war far purpose western.
TXN-03072,2024-01-09,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,Marriott,3579.13,USD,3000,True,
TXN-03244,2024-01-09,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,2421.37,USD,3000,False,
TXN-03576,2024-01-09,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Hardware,Best Buy Business,1242.39,USD,2500,False,
TXN-03640,2024-01-09,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Software & SaaS,Zoom,340.84,USD,1000,False,
TXN-04151,2024-01-09,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Meals & Entertainment,DoorDash,247.41,USD,150,True,
TXN-04158,2024-01-09,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Software & SaaS,AWS Marketplace,2222.54,USD,1000,True,
TXN-04349,2024-01-09,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,Figma,1012.27,USD,1000,True,
TXN-04720,2024-01-09,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Advertising,The Trade Desk,11239.52,USD,10000,True,
TXN-04804,2024-01-09,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Hardware,Apple Business,389.2,USD,2500,False,Idea full agree open week more let seat those industry.
TXN-04828,2024-01-09,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Professional Services,Freelancer Invoice,2957.83,USD,5000,False,
TXN-00046,2024-01-10,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Travel & Lodging,Lyft,2849.92,USD,3000,False,
TXN-00113,2024-01-10,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Freelancer Invoice,3353.5,USD,5000,False,
TXN-00205,2024-01-10,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Hardware,Best Buy Business,2513.6,USD,2500,True,
TXN-00224,2024-01-10,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,739.03,USD,5000,False,Despite someone set key institution trip responsibility agent speak.
TXN-00490,2024-01-10,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Meals & Entertainment,Conference Catering Co.,248.97,USD,150,True,Home miss firm along.
TXN-00491,2024-01-10,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,5526.3,USD,5000,True,
TXN-00520,2024-01-10,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Office Supplies,Staples,145.83,USD,200,False,
TXN-00605,2024-01-10,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Office Supplies,Office Depot,231.91,USD,200,True,
TXN-00793,2024-01-10,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,Chipotle,97.41,USD,150,False,
TXN-00828,2024-01-10,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Professional Services,Deloitte Consulting,4716.73,USD,5000,False,
TXN-00867,2024-01-10,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Software & SaaS,Datadog,1460.56,USD,1000,True,
TXN-00978,2024-01-10,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Travel & Lodging,Uber,225.89,USD,3000,False,
TXN-01031,2024-01-10,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Snowflake,163.84,USD,1000,False,
TXN-01483,2024-01-10,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Software & SaaS,Slack,2108.7,USD,1000,True,
TXN-01505,2024-01-10,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Hardware,Apple Business,697.76,USD,2500,False,
TXN-01672,2024-01-10,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Datadog,2178.15,USD,1000,True,
TXN-02234,2024-01-10,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Deloitte Consulting,1793.13,USD,5000,False,
TXN-02607,2024-01-10,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Professional Services,Deloitte Consulting,7078.5,USD,5000,True,
TXN-02664,2024-01-10,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Travel & Lodging,United Airlines,3621.53,USD,3000,True,Effort fear reach road few it idea on walk serve.
TXN-02957,2024-01-10,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Travel & Lodging,Hilton,3412.51,USD,3000,True,
TXN-03331,2024-01-10,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Notion,504.88,USD,1000,False,
TXN-03481,2024-01-10,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Meals & Entertainment,Seamless,378.03,USD,150,True,
TXN-03573,2024-01-10,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,Dell Technologies,1506.19,USD,2500,False,Stuff consider process able despite morning meeting author the.
TXN-03575,2024-01-10,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Snowflake,798.84,USD,1000,False,Activity answer while organization when.
TXN-03587,2024-01-10,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Software & SaaS,Datadog,1398.2,USD,1000,True,
TXN-03693,2024-01-10,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Advertising,The Trade Desk,8867.62,USD,10000,False,Production interesting marriage hospital practice play whatever owner.
TXN-03751,2024-01-10,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Hardware,Apple Business,2596.33,USD,2500,True,
TXN-03917,2024-01-10,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,4303.51,USD,5000,False,
TXN-03955,2024-01-10,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Hardware,Apple Business,1912.33,USD,2500,False,Apply rule fill from project so total.
TXN-04006,2024-01-10,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Meals & Entertainment,OpenTable Restaurant,347.65,USD,150,True,Reflect theory plant campaign home news sing.
TXN-04032,2024-01-10,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Professional Services,Accenture,3319.02,USD,5000,False,Indicate window lead loss story front.
TXN-04072,2024-01-10,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Hardware,CDW,1149.95,USD,2500,False,Party coach appear wait dinner town much.
TXN-04107,2024-01-10,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Software & SaaS,Slack,1543.41,USD,1000,True,
TXN-04666,2024-01-10,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Hardware,Best Buy Business,679.48,USD,2500,False,Everyone reveal poor police relate forward situation practice let easy friend.
